y, z, Average_Vx, Average_Vy, Average_Vz, AtomCount
34.3884 4.4988 0.000114216 -0.000443606 -0.000640576 8.52986
35.3852 4.4988 0.000257666 -0.000354071 -0.000254076 16.0562
36.382 4.4988 0.000166957 -0.000126251 -0.00135308 19.0667
37.3787 4.4988 0.0011589 5.88528e-05 7.7482e-05 10.0351
38.3755 4.4988 2.83753e-05 -0.000512607 0.000532644 8.52986
39.3723 4.4988 0.000427946 0.00038283 0.000404056 7.02459
40.369 4.4988 0.000139874 0.00113123 -0.000178201 9.03161
41.3658 4.4988 -0.000403473 -0.000429043 -0.000240414 27.0948
42.3626 4.4988 0.000152227 -0.00118749 0.000146863 12.5439
43.3593 4.4988 -0.000474216 -4.22598e-05 -0.00121726 10.0351
44.3561 4.4988 -0.00109984 0.000886897 -0.000207915 23.5825
45.3529 4.4988 0.0008207 0.000326352 0.000751953 6.52283
46.3496 4.4988 -0.000544297 0.00048453 0.001805 6.52283
47.3464 4.4988 0.00145824 -0.00111104 0.00146395 7.02459
48.3432 4.4988 0.00106222 0.000778196 0.000777473 7.02459
49.3399 4.4988 -0.000893685 -0.000477973 -0.000587929 22.579
50.3367 4.4988 -0.000621655 -7.25754e-05 -0.000390453 11.5404
51.3335 4.4988 0.00109437 -0.000551096 0.000889511 10.5369
52.3302 4.4988 0.000373191 -0.00134131 -0.000264788 23.0808
53.327 4.4988 0.000607819 0.000249307 0.000597322 13.0457
54.3238 4.4988 8.29389e-05 -0.00021782 0.000695677 9.03161
55.3205 4.4988 0.00258545 -0.000683667 -0.000851774 7.02459
56.3173 4.4988 0.000195503 0.000442457 -0.000622123 17.0597
57.3141 4.4988 -0.00162226 -0.00087044 -0.000497817 14.0492
58.3108 4.4988 -4.58624e-05 0.000183721 0.000332636 21.5755
59.3076 4.4988 0.000822963 7.16244e-05 5.29377e-05 9.03161
60.3044 4.4988 6.21507e-05 -0.000477351 0.000420348 22.0773
