# Time-averaged data for fix writeFile
# TimeStep c_Tw c_Pw c_Kw v_locF v_locFUP c_wallTemp c_wallPE c_UPwallTemp c_UPwallPE
26779800 220.898 -625040 38906.1 184.616 -236.952 218.275 -1.19196e+06 216.114 -1.19058e+06
26779900 218.824 -624663 38541.1 369.247 -238.391 219.072 -1.19201e+06 224.497 -1.19062e+06
26780000 219.759 -624834 38705.4 30.4399 -43.4046 221.639 -1.19203e+06 224.228 -1.1906e+06
26780100 219.666 -624815 38689.2 161.416 -168.908 216.266 -1.19197e+06 224.712 -1.19063e+06
26780200 221.323 -625127 38980.6 174.215 -307.385 218.026 -1.19201e+06 220.829 -1.19056e+06
26780300 220.687 -624988 38868.5 228.386 -59.6508 221.746 -1.19205e+06 219.063 -1.19056e+06
26780400 221.027 -625062 38928.3 171.882 -305.113 219.334 -1.19203e+06 222.844 -1.19059e+06
26780500 219.449 -624858 38650.3 151.788 -89.2717 225.947 -1.19202e+06 220.67 -1.19057e+06
26780600 219.621 -624877 38680.6 74.5887 -148.243 221.341 -1.19198e+06 216.956 -1.19056e+06
26780700 220.523 -625002 38839.5 153.002 -224.7 217.241 -1.19199e+06 220.193 -1.19058e+06
26780800 221.387 -625149 38991.8 117.496 -56.6359 225.052 -1.19203e+06 217.605 -1.19058e+06
26780900 220.973 -625123 38918.8 149.258 -156.859 219.185 -1.19196e+06 216.934 -1.19056e+06
26781000 220.382 -625025 38814.7 49.1834 -188.918 223.768 -1.19202e+06 224.11 -1.19062e+06
26781100 220.48 -625038 38832.2 68.4962 -176.454 222.121 -1.19203e+06 222.742 -1.19059e+06
26781200 219.796 -624894 38711.5 262.325 -115.013 218.957 -1.19201e+06 219.294 -1.19057e+06
26781300 221.342 -625188 38983.8 103.353 -238.697 217.699 -1.19198e+06 216.103 -1.19054e+06
26781400 220.432 -625028 38823.6 227.754 -80.272 221.408 -1.192e+06 224.191 -1.19062e+06
26781500 220.747 -625056 38878.9 111.08 1.12915 218.074 -1.19199e+06 219.858 -1.1906e+06
26781600 219.769 -624916 38706.6 250.3 -191.062 221.899 -1.19203e+06 221.838 -1.19058e+06
26781700 220.228 -625005 38787.8 116.763 -126.986 223.839 -1.19202e+06 218.287 -1.19058e+06
26781800 220.462 -625087 38828.7 179.538 -329.415 219.364 -1.19196e+06 218.3 -1.19057e+06
26781900 219.768 -624969 38706.5 79.742 -117.996 216.466 -1.19195e+06 219.654 -1.19056e+06
26782000 220.465 -625021 38829.3 67.0896 -144.323 222.35 -1.19205e+06 222.879 -1.19061e+06
26782100 220.297 -624976 38799.8 60.9545 -230.167 214.313 -1.19198e+06 220.633 -1.19059e+06
26782200 220.685 -625066 38868.2 115.665 -162.541 219.315 -1.19199e+06 222.528 -1.1906e+06
26782300 220.526 -625056 38840.5 82.0107 -50.1844 216.504 -1.19195e+06 223.544 -1.19061e+06
26782400 220.631 -625092 38858.6 281.352 3.30402 224.403 -1.19201e+06 215.184 -1.19053e+06
26782500 220.323 -625030 38804.5 97.5509 -263.709 220.486 -1.19199e+06 223.469 -1.1906e+06
26782600 219.532 -624872 38666.1 157.065 -173.758 213.52 -1.19196e+06 222.426 -1.19058e+06
26782700 220.261 -625000 38794.6 158.915 -68.4202 219.797 -1.192e+06 221.758 -1.19059e+06
26782800 219.84 -624881 38720.4 227.069 -149.358 218.408 -1.19201e+06 219.015 -1.19058e+06
26782900 219.632 -624899 38683.5 76.8235 -96.759 219.372 -1.19198e+06 221.695 -1.19058e+06
26783000 220.958 -625103 38916.5 164.625 -194.939 215.573 -1.19197e+06 221.24 -1.19059e+06
26783100 219.217 -624803 38609.7 96.5213 12.7779 222.035 -1.19202e+06 220.792 -1.19059e+06
26783200 218.903 -624839 38555 229.674 -291.812 218.759 -1.19195e+06 217.789 -1.19052e+06
26783300 219.159 -624791 38600.4 228.763 -338.956 219.288 -1.192e+06 225.073 -1.19064e+06
26783400 220.436 -625043 38824.7 229.699 -334.215 221.672 -1.19198e+06 217.248 -1.19059e+06
26783500 219.306 -624797 38625.4 0.585834 -143.837 220.466 -1.19201e+06 219.376 -1.19061e+06
26783600 219.486 -624833 38656.9 193.886 -162.141 220.285 -1.19197e+06 217.422 -1.19062e+06
26783700 220.378 -625018 38813.9 320.967 -21.2179 219.353 -1.19197e+06 218.364 -1.19058e+06
26783800 219.397 -624837 38641.4 318.158 -82.1975 220.706 -1.19198e+06 219.965 -1.1906e+06
26783900 220.187 -624986 38780.5 101.607 -204.22 217.038 -1.19196e+06 220.436 -1.19058e+06
26784000 221.326 -625148 38981.2 160.621 -256.575 214.935 -1.19195e+06 218.76 -1.1906e+06
26784100 220.747 -625077 38879.6 119.066 -133.125 220.606 -1.192e+06 219.611 -1.19057e+06
26784200 218.812 -624753 38539.1 145.653 -78.5634 221.583 -1.19201e+06 220.935 -1.19058e+06
26784300 220.063 -625000 38758.6 246.617 -129.304 222.002 -1.19199e+06 219.892 -1.19058e+06
26784400 218.972 -624841 38566.4 71.2338 -293.656 215.966 -1.19193e+06 220.993 -1.19057e+06
26784500 219.541 -624959 38666.9 70.6657 -151.43 220.052 -1.19198e+06 220.02 -1.19054e+06
26784600 219.555 -624960 38669.2 71.1674 66.9296 219.804 -1.19198e+06 216.187 -1.19051e+06
26784700 219.659 -624906 38687.7 167.893 -281.908 217.902 -1.19201e+06 218.989 -1.19057e+06
26784800 220.477 -625024 38831.5 269.551 -79.2536 220.18 -1.19204e+06 220.546 -1.19059e+06
26784900 220.896 -625160 38905.4 175.121 -77.1648 221.27 -1.19199e+06 219.024 -1.19057e+06
26785000 220.293 -625058 38799.1 328.621 -292.773 221.309 -1.19197e+06 217.654 -1.19058e+06
26785100 220.262 -625022 38793.7 106.609 -205.485 216.08 -1.19197e+06 218.989 -1.19057e+06
26785200 220.752 -625072 38880 191.899 -151.993 219.754 -1.19204e+06 218.866 -1.19057e+06
26785300 219.941 -624970 38737.1 305.789 -167.513 218.723 -1.19198e+06 217.137 -1.19054e+06
26785400 220.115 -624949 38767.9 54.0846 -160.676 218.962 -1.19201e+06 220.712 -1.1906e+06
26785500 220.559 -625011 38846 84.5785 -44.3169 220.861 -1.19203e+06 217.844 -1.19057e+06
26785600 219.932 -624935 38735.8 154.996 -317.638 217.91 -1.19197e+06 220.195 -1.19058e+06
26785700 219.581 -624874 38673.7 245.38 -40.0494 220.793 -1.19199e+06 219.651 -1.19057e+06
26785800 220.317 -625019 38803.3 325.467 -354.854 218.982 -1.19197e+06 220.922 -1.19057e+06
26785900 220.392 -624972 38816.6 73.3713 -87.2519 218.682 -1.192e+06 221.443 -1.1906e+06
26786000 221.103 -625099 38941.6 203.801 -203.682 218.594 -1.19199e+06 220.494 -1.19059e+06
26786100 220.934 -625119 38911.9 179.011 -8.49545 220.374 -1.19197e+06 219.507 -1.19057e+06
26786200 220.85 -625077 38897.1 282.461 -58.7164 218.808 -1.192e+06 220.067 -1.19056e+06
26786300 220.82 -625080 38891.9 391.424 -110.849 217.162 -1.19198e+06 221.457 -1.19059e+06
26786400 219.619 -624928 38680.3 173.349 -68.3321 223.68 -1.192e+06 219.129 -1.19056e+06
26786500 219.687 -624931 38692.2 66.6846 -200.654 224.352 -1.19203e+06 221.709 -1.19059e+06
26786600 219.279 -624915 38620.4 215.915 -207.807 221.796 -1.19199e+06 221.456 -1.19057e+06
26786700 221.344 -625243 38984 133.428 -210.676 220.584 -1.19201e+06 219.769 -1.19057e+06
26786800 220.471 -625100 38830.5 134.321 -195.994 223.502 -1.19201e+06 214.949 -1.19055e+06
26786900 221.178 -625173 38955.2 134.603 -175.501 218.418 -1.19199e+06 218.179 -1.1906e+06
26787000 220.649 -625076 38861.7 211.622 -241.051 217.491 -1.19199e+06 219.591 -1.19059e+06
26787100 221.204 -625182 38959.4 279.205 -424.41 220.122 -1.192e+06 216.18 -1.19056e+06
26787200 220.285 -625014 38797.5 135.8 -33.3539 222.056 -1.19202e+06 222.265 -1.1906e+06
26787300 219.319 -624912 38627.5 291.738 -159.843 218.953 -1.19196e+06 217.197 -1.19053e+06
26787400 220.145 -624997 38772.9 115.389 -306.122 219.659 -1.19199e+06 221.469 -1.19062e+06
26787500 220.02 -625075 38750.8 294.526 -329.279 218.93 -1.19198e+06 226.028 -1.19059e+06
26787600 219.802 -624985 38712.7 63.4429 -11.5219 219.666 -1.192e+06 217.558 -1.19057e+06
26787700 219.485 -624970 38656.9 170.633 -18.8049 220.558 -1.19202e+06 222.798 -1.19057e+06
26787800 220.2 -625064 38782.9 110.497 -153.001 217.276 -1.19199e+06 220.405 -1.19058e+06
26787900 219.25 -624869 38615.6 288.563 -291.644 219.886 -1.19199e+06 217.455 -1.19058e+06
26788000 220.467 -625101 38829.8 176.127 -128.965 218.998 -1.19197e+06 223.155 -1.19061e+06
26788100 220.204 -625073 38783.4 171.532 -167.956 219.939 -1.19199e+06 218.159 -1.19054e+06
26788200 219.244 -624838 38614.3 180.035 -62.6646 220.878 -1.19201e+06 220.506 -1.19062e+06
26788300 218.829 -624815 38541.1 304.526 -168.921 213.502 -1.19192e+06 219.09 -1.19058e+06
26788400 218.557 -624756 38493.6 217.597 -292.35 224.624 -1.19202e+06 222.35 -1.19062e+06
26788500 220.187 -625025 38780.6 220.729 -209.164 218.259 -1.19197e+06 218.398 -1.19059e+06
26788600 221.295 -625177 38975.8 193.912 -317.17 219.303 -1.19203e+06 223.268 -1.19062e+06
26788700 221.525 -625193 39016.4 238.935 -28.9063 214.555 -1.192e+06 220.843 -1.1906e+06
26788800 220.714 -625077 38873.6 102.352 -116.516 221.151 -1.19201e+06 220.306 -1.1906e+06
26788900 220.292 -625014 38798.9 144.062 -217.678 218.005 -1.19197e+06 222.781 -1.19062e+06
26789000 220.484 -625042 38832.8 169.146 -121.711 217.155 -1.19197e+06 218.23 -1.19057e+06
26789100 219.498 -624873 38659.2 225.037 -178.925 223.07 -1.19202e+06 217.836 -1.19057e+06
26789200 220.294 -624953 38799.5 184.625 -230.277 222.85 -1.19203e+06 221.928 -1.19064e+06
26789300 221.195 -625138 38957.9 261.668 -164.158 215.105 -1.19198e+06 220.96 -1.19057e+06
26789400 220.507 -625031 38836.8 -62.3852 -43.5701 219.961 -1.19201e+06 222.078 -1.19058e+06
26789500 220.631 -625016 38858.5 88.5447 -126.353 218.983 -1.19199e+06 220.468 -1.19061e+06
26789600 219.257 -624749 38616.5 150.166 -140.053 216.034 -1.19198e+06 215.329 -1.19056e+06
26789700 219.74 -624844 38701.7 289.762 -232.423 219.481 -1.192e+06 216.779 -1.19056e+06
26789800 219.12 -624740 38592.5 293.961 -20.2775 219.541 -1.19199e+06 216.932 -1.19057e+06
26789900 220.096 -624872 38764.3 126.484 -243.952 223.719 -1.19205e+06 221.119 -1.19062e+06
26790000 218.707 -624707 38519.8 60.732 -147.109 224.745 -1.19201e+06 221.083 -1.19059e+06
26790100 219.686 -624886 38692.3 210.396 -269.823 221.77 -1.19198e+06 221.665 -1.19061e+06
26790200 219.543 -624844 38667 60.1564 -261.755 225.281 -1.19202e+06 225.907 -1.19066e+06
26790300 220.518 -624963 38838.7 238.118 -3.08852 218.115 -1.19201e+06 219.294 -1.19059e+06
26790400 220.523 -624953 38839.6 80.5347 -174.267 219.345 -1.19201e+06 222.87 -1.19062e+06
26790500 220.556 -624976 38845.3 -109.174 -210.396 217.697 -1.19199e+06 221.545 -1.1906e+06
26790600 220.262 -624884 38793.6 216.443 -121.281 220.142 -1.19201e+06 220.765 -1.19062e+06
26790700 218.295 -624580 38447.3 394.566 -129.257 221.933 -1.19201e+06 218.76 -1.19057e+06
26790800 220.702 -624985 38871.4 216.887 -207.145 223.565 -1.19201e+06 216.063 -1.19058e+06
26790900 220.529 -624953 38840.7 63.4114 -157.417 222.56 -1.19202e+06 216.586 -1.19057e+06
26791000 219.698 -624815 38694.5 100.847 -246.497 221.544 -1.192e+06 216.934 -1.19056e+06
26791100 219.793 -624794 38711.1 386.269 -216.739 213.661 -1.19196e+06 217.312 -1.19057e+06
26791200 220.651 -624955 38862.4 175.19 -138.648 219.998 -1.192e+06 217.562 -1.19057e+06
26791300 219.859 -624807 38723.1 34.7763 -75.8412 224.082 -1.19204e+06 223.934 -1.19062e+06
26791400 220.083 -624871 38762.1 180.469 -33.0811 217.041 -1.19198e+06 219.256 -1.19054e+06
26791500 220.253 -624858 38792.1 52.4343 -287.344 218.881 -1.19202e+06 217.542 -1.19052e+06
26791600 220.939 -624954 38913 103.543 -311.26 220.751 -1.192e+06 219.585 -1.19059e+06
26791700 219.851 -624795 38721.4 254.383 -6.81701 225.905 -1.19205e+06 216.51 -1.19053e+06
26791800 221.955 -625146 39092.2 233.428 -150.154 219.108 -1.192e+06 218.947 -1.19057e+06
26791900 220.77 -624957 38883.2 233.489 -40.0009 218.88 -1.19196e+06 223.596 -1.19063e+06
26792000 220.794 -624957 38887.3 125.906 -179.74 218.015 -1.19197e+06 221.085 -1.1906e+06
26792100 221.459 -625087 39004.4 140.503 -173.557 218.146 -1.19199e+06 220.376 -1.19057e+06
26792200 219.884 -624865 38727 294.136 -81.3324 221.601 -1.19198e+06 221.277 -1.19057e+06
26792300 220.72 -624974 38874.7 190.439 -25.2645 223.2 -1.19204e+06 221.338 -1.19058e+06
26792400 219.908 -624823 38731.4 120.489 -95.0485 218.745 -1.19201e+06 221.234 -1.19058e+06
26792500 220.028 -624851 38752.2 238.421 -154.27 222.793 -1.19203e+06 221.004 -1.19058e+06
26792600 219.772 -624754 38707.9 189.248 -100.623 220.252 -1.19205e+06 217.627 -1.19056e+06
26792700 219.139 -624683 38596.1 204.968 -147.155 220.604 -1.19199e+06 220.063 -1.19059e+06
26792800 219.779 -624802 38708.4 199.274 -373.424 225.177 -1.19201e+06 217.639 -1.19057e+06
26792900 220.228 -624853 38787.7 115.253 -247.584 220.559 -1.19201e+06 221.818 -1.1906e+06
26793000 220.476 -624902 38831.2 250.455 -148.057 219.237 -1.19199e+06 219.23 -1.19058e+06
26793100 220.497 -624896 38835.3 269.437 -31.5961 227.065 -1.19206e+06 220.16 -1.1906e+06
26793200 219.513 -624708 38662.2 276.182 -22.5904 213.966 -1.19198e+06 214.876 -1.19053e+06
26793300 220.154 -624825 38774.7 119.064 -129.736 220.602 -1.19203e+06 218.54 -1.19056e+06
26793400 219.726 -624726 38699.2 55.1633 -168.595 219.718 -1.19204e+06 221.93 -1.1906e+06
26793500 221.005 -624922 38924.5 113.395 -199.66 219.563 -1.19206e+06 222.357 -1.19059e+06
26793600 219.347 -624613 38632.6 111.47 -233.835 218.637 -1.19204e+06 219.733 -1.19058e+06
26793700 221.007 -624917 38925 85.4413 -120.831 220.716 -1.19201e+06 217.694 -1.19059e+06
26793800 219.864 -624764 38723.6 -70.1688 -35.8808 219.469 -1.19199e+06 219.356 -1.19057e+06
26793900 220.981 -624989 38920.8 202.647 -137.545 221.928 -1.192e+06 225.15 -1.19062e+06
26794000 220.242 -624872 38790.4 231.92 -196.001 222.406 -1.19202e+06 219.046 -1.19056e+06
26794100 220.853 -624989 38897.8 291.494 -159.352 218.113 -1.192e+06 224.734 -1.19061e+06
26794200 220.878 -624941 38902.3 150.5 -21.4429 217.584 -1.19203e+06 221.958 -1.19061e+06
26794300 220.058 -624810 38757.9 240.405 -363.744 223.472 -1.19203e+06 217.02 -1.19059e+06
26794400 219.864 -624805 38723.7 194.849 -240.251 216.72 -1.19197e+06 224.409 -1.19063e+06
26794500 220.881 -624942 38902.8 244.038 -45.3161 219.88 -1.19203e+06 220.366 -1.19061e+06
26794600 219.977 -624742 38743.3 70.4507 -80.409 216.926 -1.19201e+06 221.729 -1.19063e+06
26794700 220.335 -624827 38806.4 21.8519 -173.328 216.351 -1.19199e+06 220.671 -1.1906e+06
26794800 220.015 -624732 38750.3 92.0748 7.44084 220.305 -1.19204e+06 217.224 -1.19058e+06
26794900 221.017 -624938 38926.8 130.147 -236.293 217.439 -1.19198e+06 219.907 -1.19061e+06
26795000 220.787 -624839 38886.2 -68.462 17.5516 224.102 -1.19204e+06 213.351 -1.19059e+06
26795100 220.367 -624840 38812 223.863 37.8153 218.092 -1.19198e+06 218.648 -1.19057e+06
26795200 220.188 -624806 38780.5 21.1981 -305.637 219.343 -1.19197e+06 216.858 -1.19058e+06
26795300 219.602 -624653 38677.5 298.764 -186.061 223.412 -1.19201e+06 221.293 -1.19065e+06
26795400 219.199 -624602 38606.3 155.483 -199.462 222.213 -1.192e+06 218.506 -1.19059e+06
26795500 220.592 -624763 38851.7 -14.0374 -77.9266 216.911 -1.192e+06 217.154 -1.1906e+06
26795600 219.778 -624675 38708.4 69.4669 -197.245 216.903 -1.19197e+06 220.973 -1.19058e+06
26795700 219.96 -624671 38740.4 131.484 -4.63993 213.939 -1.19197e+06 215.737 -1.19055e+06
26795800 220.373 -624790 38813 225.824 -297.378 221.013 -1.192e+06 221.186 -1.19058e+06
26795900 219.894 -624654 38728.7 161.512 -23.5444 222.352 -1.19203e+06 219.738 -1.1906e+06
26796000 220.54 -624756 38842.5 276.425 -71.2135 215.851 -1.19196e+06 215.629 -1.19057e+06
26796100 220.269 -624740 38795 251.318 -193.058 223.296 -1.19201e+06 217.901 -1.19058e+06
26796200 220.663 -624780 38864.2 163.083 -187.396 219.754 -1.192e+06 220.74 -1.19059e+06
26796300 220.385 -624742 38815.5 176.599 -337.464 219.707 -1.19199e+06 219.399 -1.19059e+06
26796400 221.392 -624916 38992.9 303.734 -337.009 219.003 -1.19197e+06 217.55 -1.19058e+06
26796500 219.455 -624553 38651.7 215.908 -233.191 223.539 -1.19203e+06 220.889 -1.19062e+06
26796600 220.138 -624714 38772.5 176.476 -181.311 222.708 -1.19202e+06 218.165 -1.19056e+06
26796700 220.777 -624853 38885.3 305.764 -125.126 218.074 -1.19196e+06 221.669 -1.19058e+06
26796800 220.421 -624714 38822.2 275.697 -226.13 221.552 -1.19204e+06 221.547 -1.1906e+06
26796900 220.28 -624724 38797.2 191.749 -161.245 217.684 -1.19198e+06 219.212 -1.19058e+06
26797000 220.651 -624805 38862.3 329.671 -246.967 220.636 -1.19199e+06 220.578 -1.1906e+06
26797100 220.46 -624725 38828.8 146.873 -227.172 216.716 -1.19199e+06 218.933 -1.19059e+06
26797200 220.738 -624781 38877.4 115.123 -215.023 214.003 -1.19196e+06 218.33 -1.19058e+06
26797300 220.721 -624775 38874.4 179.559 -239.431 219.193 -1.19201e+06 222.052 -1.1906e+06
26797400 219.67 -624625 38689.4 264.147 -347.042 218.495 -1.19198e+06 218.375 -1.19054e+06
26797500 220.533 -624711 38841.2 78.3168 -93.4954 217.897 -1.19201e+06 220.728 -1.1906e+06
26797600 220.572 -624759 38848.2 50.4417 -202.653 217.853 -1.19199e+06 219.375 -1.19056e+06
26797700 220.265 -624667 38794.6 272.284 -93.3762 219.354 -1.19201e+06 221.153 -1.1906e+06
26797800 220.384 -624659 38815.5 96.1453 -55.4109 218.485 -1.192e+06 218.642 -1.19059e+06
26797900 220.866 -624759 38900 73.7549 -122.003 220.292 -1.19202e+06 219.465 -1.19057e+06
26798000 220.316 -624672 38803.3 206.104 -206.469 220.842 -1.19202e+06 218.117 -1.19054e+06
26798100 221.956 -624957 39092.1 102.41 -225.927 216.654 -1.19198e+06 224.441 -1.19061e+06
26798200 220.712 -624714 38873.1 264.678 -220.483 218.374 -1.19199e+06 214.984 -1.19056e+06
26798300 220.923 -624749 38910.2 187.892 -130.204 220.537 -1.19199e+06 214.135 -1.19057e+06
26798400 220.562 -624661 38846.4 151.537 -339.35 217.553 -1.19199e+06 223.692 -1.19064e+06
26798500 221.401 -624785 38994.6 170.957 -9.4366 221.942 -1.19205e+06 219.33 -1.1906e+06
26798600 220.273 -624603 38795.9 147.972 -275.497 218.448 -1.19199e+06 214.598 -1.19056e+06
26798700 220.874 -624728 38901.7 111.992 -31.0389 218.977 -1.19195e+06 221.742 -1.19062e+06
26798800 219.739 -624486 38701.7 242.029 -310.644 222.227 -1.19201e+06 218.487 -1.1906e+06
26798900 221.141 -624773 38948.5 220.715 -261.857 216.566 -1.19196e+06 221.311 -1.19059e+06
26799000 221.069 -624777 38935.8 160.67 -127.224 215.805 -1.19195e+06 219.353 -1.19057e+06
26799100 220.708 -624718 38872.2 9.98633 -272.07 224.52 -1.19204e+06 218.815 -1.19057e+06
26799200 220.3 -624656 38800.3 207.125 -56.8367 219.909 -1.19198e+06 216.429 -1.19056e+06
26799300 220.691 -624738 38869.4 365.502 -55.1418 222.327 -1.19201e+06 220.149 -1.19059e+06
26799400 220.604 -624682 38854.5 142.806 -15.1723 221.737 -1.19202e+06 217.309 -1.19058e+06
26799500 220.5 -624679 38836.4 305.056 25.8687 219.348 -1.19194e+06 215.968 -1.1906e+06
26799600 220.477 -624704 38832.3 85.4232 -128.256 225.357 -1.19204e+06 223.524 -1.1906e+06
26799700 220.88 -624778 38903.7 186.774 -107.975 220.631 -1.192e+06 220.37 -1.19058e+06
26799800 220.882 -624749 38903.6 263.098 -300.384 218.857 -1.19202e+06 219.617 -1.19057e+06
26799900 220.941 -624778 38913.9 34.3679 -347.239 220.875 -1.19203e+06 221.613 -1.19058e+06
26800000 220.612 -624703 38855.5 336.023 -126.654 217.214 -1.19199e+06 219.997 -1.1906e+06
26800100 220.984 -624759 38921 305.652 -181.04 218.961 -1.19201e+06 219.39 -1.19059e+06
26800200 221.597 -624874 39029.4 201.336 -53.6062 220.896 -1.19204e+06 221.176 -1.19059e+06
26800300 220.856 -624689 38898.8 136.259 -225.954 224.057 -1.19208e+06 219.757 -1.19062e+06
26800400 220.72 -624723 38874.4 50.6846 -87.8366 221.368 -1.19201e+06 220.745 -1.19061e+06
26800500 221.281 -624849 38973.3 -77.6233 -108.596 218.032 -1.19199e+06 222.536 -1.19061e+06
26800600 221.327 -624846 38981.4 57.835 -216.816 220.187 -1.19201e+06 221.701 -1.19061e+06
26800700 219.32 -624485 38627.8 105.83 -183.808 224.388 -1.19206e+06 217.518 -1.19056e+06
26800800 220.447 -624695 38826.7 -23.4153 -300.572 219.935 -1.19203e+06 221.058 -1.19057e+06
26800900 220.286 -624647 38798.2 64.105 -203.002 221.708 -1.19202e+06 217.938 -1.19058e+06
26801000 220.371 -624707 38813.3 152.572 -181.458 222.578 -1.19201e+06 219.199 -1.19056e+06
26801100 219.457 -624494 38653.1 145.253 -252.337 221.391 -1.19203e+06 219.206 -1.19059e+06
26801200 221.369 -624874 38990 108.138 -134.396 217.724 -1.19199e+06 221.939 -1.19059e+06
26801300 220.491 -624740 38834.6 294.778 -37.258 221.164 -1.192e+06 217.83 -1.19055e+06
26801400 220.001 -624627 38748.3 164.075 -97.433 217.331 -1.19197e+06 220.034 -1.1906e+06
26801500 220.837 -624751 38895.8 94.7808 -245.9 214.951 -1.19198e+06 220.331 -1.19059e+06
26801600 221.766 -624930 39059.1 83.1234 -100.511 222.358 -1.19201e+06 219.805 -1.1906e+06
26801700 220.005 -624639 38749 219.521 -157.815 221.218 -1.19199e+06 221.138 -1.1906e+06
26801800 220.591 -624754 38852.7 135.967 -164.886 220.681 -1.192e+06 219.464 -1.19057e+06
26801900 221.071 -624799 38936.6 312.925 -140.961 218.869 -1.19201e+06 222.611 -1.19061e+06
26802000 220.565 -624704 38847.7 64.9594 -319.049 214.953 -1.19197e+06 219.714 -1.1906e+06
26802100 220.072 -624675 38761.2 131.05 -272.735 218.309 -1.19198e+06 221.675 -1.19057e+06
26802200 221.063 -624763 38935.5 109.03 25.5067 220.791 -1.19204e+06 217.592 -1.19058e+06
26802300 219.443 -624543 38649.7 123.672 -328.926 219.435 -1.19198e+06 220.042 -1.19059e+06
26802400 221.231 -624801 38965.4 207.183 21.9915 222.957 -1.19204e+06 218.305 -1.19062e+06
26802500 220.885 -624783 38905 216.904 -114.272 219.327 -1.19199e+06 221.041 -1.19062e+06
26802600 220.771 -624710 38884.8 92.3435 -94.6321 220.094 -1.19204e+06 220.133 -1.19061e+06
