59.2355	2.12063	-202.082	238.339	
59.3355	1.42363	41.5042	231.92	
59.4354	1.09888	215.913	234.433	
59.5354	1.08677	-16.0053	236.548	
59.6354	1.51319	-76.2874	231.077	
59.7354	2.1509	-134.272	232.016	
59.8353	2.74146	143.748	236.956	
59.9353	2.90527	-194.717	236.383	
60.0353	2.60569	22.0396	236.464	
60.1353	2.00143	69.195	238.301	
60.2352	1.26715	-247.575	235.922	
60.3352	0.662577	-119.661	245.738	
60.4352	0.276313	-8.82441	248.339	
60.5351	0.105808	-70.3939	239.336	
60.6351	0.0274082	-12.1385	221.23	
60.7351	0.006374	-6.45141	211.396	
60.8351	0.0019122	3.64368	310.894	
60.935	0	0	nan	
61.035	0	0	nan	
61.135	0	0	nan	
61.235	0	0	nan	
61.3349	0	0	nan	
61.4349	0	0	nan	
61.5349	0.0003187	1.51068	183.641	
61.6348	0.000956099	-5.89728	171.351	
61.7348	0.006374	13.1774	208.383	
61.8348	0.0175285	35.7944	225.593	
61.9348	0.0599156	-7.07729	242.847	
62.0347	0.167955	-8.10319	240.661	
62.1347	0.388814	66.2864	247.181	
62.2347	0.811728	308.153	228.263	
62.3347	1.40196	-231.14	238.283	
62.4346	2.08493	194.381	239.445	
62.5346	2.68536	72.8381	238.875	
62.6346	2.86798	-79.4147	235.956	
62.7346	2.65349	-28.7661	236.679	
62.8345	2.07824	-322.941	238.313	
62.9345	1.48928	-119.135	238.838	
63.0345	1.1674	39.739	238.068	
63.1344	1.20947	57.1023	235.434	
63.2344	1.59191	157.631	236.266	
63.3344	2.1372	87.8709	233.792	
63.4344	2.57414	-72.7442	236.124	
63.5343	2.82527	186.187	235.561	
63.6343	2.4865	467.176	235.829	
63.7343	1.91666	227.174	234.442	
63.8343	1.28309	107.706	236.616	
63.9342	0.717712	-156.612	237.38	
64.0342	0.353438	-47.7362	229.93	
64.1342	0.130348	39.9195	234.415	
64.2342	0.0430245	17.9052	230.664	
64.3341	0.0140228	2.83957	226.354	
64.4341	0.0035057	5.27758	225.278	
64.5341	0.0003187	0.141668	21.4464	
64.634	0.0003187	-5.06867	354.967	
64.734	0	0	nan	
64.834	0	0	nan	
64.934	0	0	nan	
65.0339	0.0006374	4.77615	233.663	
65.1339	0.0006374	-3.51278	362.931	
65.2339	0.0035057	16.4134	258.518	
65.3339	0.0108358	-6.34352	260.727	
65.4338	0.0376066	30.7644	238.246	
65.5338	0.0994343	38.3525	242.855	
65.6338	0.228826	-12.4003	225.088	
65.7338	0.481237	127.357	235.4	
65.8337	0.910525	-228.826	241.624	
65.9337	1.41853	145.466	236.603	
66.0337	2.04446	160.126	236.659	
66.1336	2.50785	213.371	235.405	
66.2336	2.65509	-74.4358	232.476	
66.3336	2.51868	28.5563	239.028	
66.4336	2.03267	54.2952	227.659	
66.5335	1.6464	31.2373	237.52	
66.6335	1.37519	-87.0182	239.676	
66.7335	1.37391	-69.0878	235.279	
66.8335	1.71014	-172.153	239.965	
66.9334	2.05721	-156.068	233.906	
67.0334	2.45558	-713.781	232.913	
67.1334	2.54067	68.3773	241.529	
67.2334	2.32205	-103.194	236.817	
67.3333	1.88065	45.7265	235.416	
67.4333	1.30508	-185.308	233.043	
67.5333	0.77221	-47.0836	236.04	
67.6332	0.443949	5.987	234.479	
67.7332	0.196	31.767	233.065	
67.8332	0.0892359	-99.6459	241.213	
67.9332	0.03187	-11.9591	209.417	
68.0331	0.0124293	20.9638	179.006	
68.1331	0.0022309	4.33856	211.402	
68.2331	0.0028683	-4.18543	242.731	
68.3331	0.000956099	4.67223	287.293	
68.433	0.0012748	-3.43378	242.452	
68.533	0.000956099	-4.37209	283.862	
68.633	0.0025496	-21.0638	264.769	
68.733	0.00828619	-17.8958	249.623	
68.8329	0.0162537	11.3765	214.663	
68.9329	0.0493985	27.629	239.326	
69.0329	0.111545	51.8941	242.407	
69.1328	0.235838	-88.4502	237.223	
69.2328	0.438212	-3.89201	235.197	
69.3328	0.778902	-168.308	232.242	
69.4328	1.1658	-86.7207	233.874	
69.5327	1.65437	-79.6237	231.589	
69.6327	2.09067	6.7066	235.075	
69.7327	2.47375	-56.9014	239.924	
69.8327	2.65381	48.3835	233.713	
69.9326	2.6178	281.271	236.457	
70.0326	2.3042	-178.667	233.488	
70.1326	1.93355	-33.2468	233.733	
70.2325	1.66043	160.5	234.429	
70.3325	1.50012	112.508	238.269	
70.4325	1.53263	75.7228	239.933	
70.5325	1.65469	70.8505	234.361	
70.6324	1.60784	-266.344	239.935	
70.7324	1.6515	-85.5746	238.789	
70.8324	1.4963	-106.758	234.796	
70.9324	1.26747	217.993	234.993	
71.0323	0.976177	-189.917	236.168	
71.1323	0.696359	128.047	236.811	
71.2323	0.455422	20.9541	251.141	
71.3323	0.272807	-47.3974	239.025	
71.4322	0.150108	15.9078	248.552	
71.5322	0.0850928	-39.009	208.58	
71.6322	0.0551351	21.06	222.398	
71.7321	0.0296391	32.0622	245.24	
71.8321	0.0178472	45.6255	234.806	
71.9321	0.0124293	5.99422	194.001	
72.0321	0.00828619	-5.2092	187.8	
72.132	0.00892359	-10.8683	246.092	
72.232	0.0121106	-5.03316	242.749	
72.332	0.0101984	-13.146	258.492	
72.432	0.0111545	2.1935	323.483	
72.5319	0.00956099	10.9565	216.191	
72.6319	0.0133854	26.8919	243.178	
72.7319	0.00987969	-5.40232	301.55	
72.8319	0.00956099	-21.5867	208.873	
72.9318	0.0152976	-26.437	252.041	
73.0318	0.0121106	-13.7367	233.457	
73.1318	0.00764879	16.1704	207.969	
73.2317	0.00764879	2.85914	207.3	
73.3317	0.0108358	32.3709	284.152	
73.4317	0.0050992	-8.00247	201.917	
73.5317	0.0050992	-18.7419	264.793	
73.6316	0.003187	-7.98699	247.171	
73.7316	0.0019122	-6.98247	289.917	
73.8316	0.0003187	-0.723008	34.7469	
73.9316	0.0012748	-2.74385	284.032	
74.0315	0.0003187	-1.76286	72.0746	
74.1315	0	0	nan	
74.2315	0	0	nan	
74.3315	0	0	nan	
74.4314	0	0	nan	
74.5314	0	0	nan	
74.6314	0	0	nan	
74.7313	0	0	nan	
74.8313	0	0	nan	
74.9313	0	0	nan	
75.0313	0	0	nan	
75.1312	0	0	nan	
75.2312	0	0	nan	
75.3312	0	0	nan	
75.4312	0	0	nan	
75.5311	0	0	nan	
75.6311	0	0	nan	
75.7311	0	0	nan	
75.8311	0	0	nan	
75.931	0	0	nan	
76.031	0	0	nan	
76.131	0	0	nan	
76.2309	0	0	nan	
76.3309	0	0	nan	
76.4309	0	0	nan	
76.5309	0	0	nan	
76.6308	0	0	nan	
76.7308	0	0	nan	
76.8308	0	0	nan	
76.9308	0	0	nan	
77.0307	0	0	nan	
77.1307	0	0	nan	
77.2307	0	0	nan	
77.3307	0	0	nan	
77.4306	0	0	nan	
77.5306	0	0	nan	
77.6306	0	0	nan	
77.7305	0	0	nan	
77.8305	0	0	nan	
77.9305	0	0	nan	
78.0305	0	0	nan	
78.1304	0	0	nan	
78.2304	0	0	nan	
78.3304	0	0	nan	
78.4304	0	0	nan	
78.5303	0	0	nan	
78.6303	0	0	nan	
78.7303	0	0	nan	
78.8302	0	0	nan	
78.9302	0	0	nan	
79.0302	0	0	nan	
79.1302	0	0	nan	
79.2301	0	0	nan	
79.3301	0	0	nan	
79.4301	0	0	nan	
79.5301	0	0	nan	
79.63	0	0	nan	
79.73	0	0	nan	
79.83	0	0	nan	
79.93	0	0	nan	
80.0299	0	0	nan	
80.1299	0	0	nan	
80.2299	0	0	nan	
80.3298	0	0	nan	
80.4298	0	0	nan	
80.5298	0	0	nan	
80.6298	0	0	nan	
80.7297	0	0	nan	
80.8297	0	0	nan	
80.9297	0	0	nan	
